scenario,time_s,veh,latency_ms,loss_rate,speed_mps,dist_to_stop_m,TTC_s,fresh,canStop,safeGap,permit,red,ped,mode,hard_brake,conflict,viol_conflict_brake
high_latency_loss,103.5,veh_03,250,0.12,15.403969827375018,38.960175987805584,4.112825198158074,1,1,1,0,1,0,YIELD,0,0,0
high_latency_loss,104.0,veh_03,250,0.12,12.64484830649546,38.925505100488,5.316051715847518,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,104.5,veh_03,250,0.12,17.079516881378083,37.81032163586563,8.006056809752792,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,105.0,veh_03,250,0.12,12.743927717331443,33.95619466221992,3.5257049410053107,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,105.5,veh_03,250,0.12,18.57393774830753,34.92215972462584,0.1,0,1,0,0,0,0,ESTOP,0,0,0
high_latency_loss,106.0,veh_03,250,0.12,15.681630079370299,35.44036343605225,5.185110347931845,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,106.5,veh_03,250,0.12,11.739598210102594,31.65387608629264,5.277846027377909,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,107.0,veh_03,250,0.12,12.52379195330233,32.0051587245515,2.0381569690367813,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,107.5,veh_03,250,0.12,9.480040126604145,32.064566771297336,2.3218005359563314,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,108.0,veh_03,250,0.12,12.48062033230927,30.98745517506697,1.9451739926275646,0,1,0,0,0,0,ESTOP,0,0,0
high_latency_loss,108.5,veh_03,250,0.12,9.05244281321198,27.606212975147997,2.9256073359822024,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,109.0,veh_03,250,0.12,15.991108910820483,25.607651410479125,5.295056948574108,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,109.5,veh_03,250,0.12,10.969175396654844,26.708964072081038,1.535667817499359,1,1,0,0,1,0,YIELD,0,0,0
high_latency_loss,110.0,veh_03,250,0.12,13.066944640102879,26.787869992307204,4.252805082564941,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,110.5,veh_03,250,0.12,5.15611744343696,23.889872924416945,2.527436867907375,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,111.0,veh_03,250,0.12,11.198611047710035,22.530354565517573,2.410220687087163,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,111.5,veh_03,250,0.12,10.885015856683037,22.98134846960395,4.111404050184667,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,112.0,veh_03,250,0.12,14.762770203980821,20.03521887008703,3.927161835255909,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,112.5,veh_03,250,0.12,13.567466559818426,19.857886435586256,4.734201713537237,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,113.0,veh_03,250,0.12,15.054923375975442,17.472966908217987,6.0815531419579125,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,113.5,veh_03,250,0.12,13.327946569671758,16.19889293318159,2.291686229686451,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,114.0,veh_03,250,0.12,15.691669094603533,14.202079980113375,3.7759994120651816,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,114.5,veh_03,250,0.12,13.257389053370673,12.55457391640737,4.17002526374424,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,115.0,veh_03,250,0.12,7.871311547537672,14.481594958782194,4.290104419838839,1,1,1,1,1,0,YIELD,0,0,0
high_latency_loss,115.5,veh_03,250,0.12,11.72906046400576,10.397147489739641,4.111300866068834,0,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,116.0,veh_03,250,0.12,11.883580695899711,8.64445814963267,3.9450040891384246,0,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,116.5,veh_03,250,0.12,2.204433964050647,9.441008710420546,4.284238788354665,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,117.0,veh_03,250,0.12,8.950389250800981,8.005710245244325,4.775445431134047,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,117.5,veh_03,250,0.12,18.125207649541466,6.797336424226151,2.9411578472786952,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,118.0,veh_03,250,0.12,11.176350329465794,5.09884271578467,4.704396322584349,1,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,118.5,veh_03,250,0.12,11.683963372799543,2.490700195264821,4.772050607204335,1,0,1,1,1,0,ESTOP,0,0,0
high_latency_loss,119.0,veh_03,250,0.12,5.464964054173833,0.7004571445454895,4.352494157690893,1,0,1,1,1,0,ESTOP,0,0,0
high_latency_loss,119.5,veh_03,250,0.12,7.958297454799827,0.0,6.364444916839263,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,120.0,veh_03,250,0.12,13.45300319363786,1.7725885833414468,4.324445154584714,0,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,120.5,veh_03,250,0.12,10.605754693463483,1.4362644502984139,4.547093179611411,1,0,1,1,1,0,ESTOP,0,0,0
high_latency_loss,121.0,veh_03,250,0.12,8.673311449066446,2.2156815540803505,2.534131927019322,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,121.5,veh_03,250,0.12,15.89214585221461,3.5662820510194084,5.55993604471091,0,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,122.0,veh_03,250,0.12,9.896573423338191,5.835204556149054,6.872313323840446,1,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,122.5,veh_03,250,0.12,8.097196897994676,6.032960721379288,4.234484776383877,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,123.0,veh_03,250,0.12,12.121379745130076,9.007559517949174,0.9033863148486465,1,0,0,0,1,0,ESTOP,0,1,1
high_latency_loss,123.5,veh_03,250,0.12,9.555121261877538,8.151547943682147,2.612627808149755,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,124.0,veh_03,250,0.12,9.551299449515561,9.864621058814143,6.054007701650947,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,124.5,veh_03,250,0.12,11.816681028177529,13.412255455558242,4.324778757575088,0,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,125.0,veh_03,250,0.12,10.06929628517194,11.982086951917845,3.22257112784084,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,125.5,veh_03,250,0.12,6.999240759044428,14.84711082470681,5.910337879484715,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,126.0,veh_03,250,0.12,13.675699027991115,14.909118823240082,5.796798019841516,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,126.5,veh_03,250,0.12,14.597768639897751,16.57513141789492,4.377446459081979,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,127.0,veh_03,250,0.12,11.24821983735425,16.09915062145746,5.709292586997212,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,127.5,veh_03,250,0.12,13.860494247232957,17.803107178281707,2.912311161489364,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,128.0,veh_03,250,0.12,10.893284672919528,18.74448329042433,5.938374783759223,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,128.5,veh_03,250,0.12,6.2701366997507595,22.90441543133876,4.410419628748822,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,129.0,veh_03,250,0.12,14.68927068343243,24.54629001986728,3.5424518872559667,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,129.5,veh_03,250,0.12,11.702442149286586,22.12983647023223,4.1731614169491165,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,130.0,veh_03,250,0.12,12.452992512132019,23.30738308077695,5.2119385617112055,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,130.5,veh_03,250,0.12,11.681018643721185,26.333604003743652,4.46280123131814,0,1,1,1,0,1,ESTOP,0,0,0
high_latency_loss,131.0,veh_03,250,0.12,11.455273135929929,27.24809144985388,6.753745094879018,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,131.5,veh_03,250,0.12,12.426147498334698,28.922600377359405,5.820246078728072,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,132.0,veh_03,250,0.12,12.4836619973466,30.33648595660983,2.242588645835223,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,132.5,veh_03,250,0.12,15.790593874198564,31.62694931319369,5.38649516692116,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,133.0,veh_03,250,0.12,13.314448035426919,30.062353073471996,5.509286510431867,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,133.5,veh_03,250,0.12,15.529621315289585,30.62374533345909,4.922829131818335,1,1,1,1,1,0,YIELD,0,0,0
high_latency_loss,134.0,veh_03,250,0.12,16.521125924979554,35.013165808599815,2.5746032565144716,1,1,1,0,1,0,YIELD,0,0,0
high_latency_loss,134.5,veh_03,250,0.12,7.165851168980033,34.295892359542805,2.678793830719366,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,135.0,veh_03,250,0.12,15.830026106618249,37.24031636541133,4.390579239529518,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,135.5,veh_03,250,0.12,13.95929281381344,36.3997964914237,2.483137974141106,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,136.0,veh_03,250,0.12,13.465226700283356,37.19735077587264,4.535042634832302,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,136.5,veh_03,250,0.12,14.968701404368483,38.51221571565276,5.697955047583362,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,137.0,veh_03,250,0.12,11.20560317296086,37.53787399901805,2.736255265706246,1,1,1,0,1,0,YIELD,0,0,0
high_latency_loss,137.5,veh_03,250,0.12,13.807757162524094,38.6838290347163,0.1,1,1,0,0,1,0,YIELD,0,0,0
high_latency_loss,138.0,veh_03,250,0.12,8.826673963927657,42.07407555764223,5.093147396622699,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,138.5,veh_03,250,0.12,7.763842681454861,40.055620431056106,4.550600927971606,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,139.0,veh_03,250,0.12,13.595062043700388,40.86541172520457,5.231961311556186,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,139.5,veh_03,250,0.12,11.791598980087008,42.67194486842797,4.106513156050131,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,140.0,veh_03,250,0.12,11.991266836421374,43.86587560344652,7.763313651804131,1,1,1,1,1,0,YIELD,0,0,0
high_latency_loss,140.5,veh_03,250,0.12,9.607059219560227,41.94447109955722,3.4727194089355167,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,141.0,veh_03,250,0.12,13.173531048344984,44.377450971782395,5.003698507872453,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,141.5,veh_03,250,0.12,10.720980591722283,44.72531671973597,3.3164256637872156,1,1,1,0,1,0,YIELD,0,0,0
high_latency_loss,142.0,veh_03,250,0.12,11.860315793487644,47.1397496523029,1.8995534160212988,1,1,0,1,1,0,YIELD,0,0,0
high_latency_loss,142.5,veh_03,250,0.12,10.539947468189832,47.55276649371082,3.8163763293097532,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,143.0,veh_03,250,0.12,9.593819522861137,48.30271513289462,3.585698087319931,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,143.5,veh_03,250,0.12,11.37895956424652,48.50027699655677,6.6802615886562915,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,144.0,veh_03,250,0.12,15.556758035709276,48.69967126938639,4.661033290477825,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,144.5,veh_03,250,0.12,10.581108120043417,49.37700658657271,2.847994985698809,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,145.0,veh_03,250,0.12,11.620129830118987,46.99551741218881,4.0983861332046745,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,145.5,veh_03,250,0.12,11.204683601407705,47.98189238662109,2.654760074084697,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,146.0,veh_03,250,0.12,10.088672962595943,49.641853336570065,3.6368283150092546,1,1,1,0,1,0,YIELD,0,0,0
high_latency_loss,146.5,veh_03,250,0.12,15.687723472068317,50.855269212469054,5.567216529053205,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,147.0,veh_03,250,0.12,7.915015891696531,50.0520520938527,1.7205194969813498,1,1,0,1,1,0,YIELD,0,0,0
high_latency_loss,147.5,veh_03,250,0.12,11.743871506029397,48.404038686334545,1.5335803020223366,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,148.0,veh_03,250,0.12,9.469468902550332,51.50475502369188,2.819690004676505,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,148.5,veh_03,250,0.12,13.701684378185664,50.887233902389696,2.7608701003946665,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,149.0,veh_03,250,0.12,12.40174006459206,50.79765176234646,2.972514238037359,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,149.5,veh_03,250,0.12,15.546857373116058,51.032892718022396,4.4452849313480405,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,150.0,veh_03,250,0.12,14.203664969183079,50.636578763398035,5.571330461197615,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,150.5,veh_03,250,0.12,12.244795107996193,48.071316583822444,3.4968886309854716,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,151.0,veh_03,250,0.12,14.233032734520718,48.945949776286064,3.058096257276234,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,151.5,veh_03,250,0.12,14.507272719490249,51.67215404649502,5.254841375775879,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,152.0,veh_03,250,0.12,9.262497535436015,48.880511888773306,4.470954176777592,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,152.5,veh_03,250,0.12,14.319397879691541,50.65874900664513,3.218813611608792,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,153.0,veh_03,250,0.12,12.891787769545283,49.082352911393414,0.41787395061861776,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,153.5,veh_03,250,0.12,13.468409197776719,50.792856241602664,3.564756050721465,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,154.0,veh_03,250,0.12,10.777304812823786,49.13805625499712,5.666547813180179,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,154.5,veh_03,250,0.12,9.436947355996578,49.14604000730221,4.66262068053848,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,155.0,veh_03,250,0.12,8.89735555891857,47.25479198446174,6.752486921234852,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,155.5,veh_03,250,0.12,1.775176232018925,46.171080369182135,4.82256162864894,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,156.0,veh_03,250,0.12,9.871984425381218,48.57905098869753,2.670909025659937,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,156.5,veh_03,250,0.12,19.317765010705088,45.402647712598416,1.4993123063684513,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,157.0,veh_03,250,0.12,14.467238006597345,47.56621409013658,0.1,0,1,0,0,1,0,ESTOP,0,0,0
high_latency_loss,157.5,veh_03,250,0.12,12.955382321764946,46.41594807341163,1.5533096863238254,1,1,0,0,0,0,YIELD,0,0,0
high_latency_loss,158.0,veh_03,250,0.12,14.883119024629604,46.95736773395749,2.8332416051777973,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,158.5,veh_03,250,0.12,11.219908582287943,43.95235657538978,4.0297413759080625,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,159.0,veh_03,250,0.12,10.824260019538167,44.71644469715271,2.0505656961693033,1,1,1,1,1,0,YIELD,0,0,0
high_latency_loss,159.5,veh_03,250,0.12,11.129294192332823,44.397541182500895,5.180182899746946,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,160.0,veh_03,250,0.12,9.791998232162978,41.59846136252922,3.240747316727864,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,160.5,veh_03,250,0.12,10.038895727599309,43.58777095320577,5.200623427139155,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,161.0,veh_03,250,0.12,11.952578834617269,41.48964613812913,2.582375232044342,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,161.5,veh_03,250,0.12,12.193389962984515,39.72196578861751,5.085927241851406,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,162.0,veh_03,250,0.12,15.978620894640365,39.99910945190942,3.242809500153987,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,162.5,veh_03,250,0.12,15.073943165658989,38.06087295742833,3.645331888844697,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,163.0,veh_03,250,0.12,7.543356271868408,40.409281564998416,3.047215012417148,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,163.5,veh_03,250,0.12,11.116640088620137,37.84733788286412,3.7743675585820577,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,164.0,veh_03,250,0.12,8.683139644442463,35.709353522084974,4.86394246956252,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,164.5,veh_03,250,0.12,4.175031238196019,35.27710126152547,1.9325404086352402,1,1,0,0,0,0,YIELD,0,0,0
high_latency_loss,165.0,veh_03,250,0.12,12.261742763918262,36.2539354727924,7.332769014035444,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,165.5,veh_03,250,0.12,13.731664408638688,35.56208145338837,4.349610433813179,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,166.0,veh_03,250,0.12,12.213991188089475,31.62179589861159,3.249481836228635,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,166.5,veh_03,250,0.12,13.310717311239836,30.711923246071393,5.4946614624520596,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,167.0,veh_03,250,0.12,10.995801769850111,33.13476023738172,2.2061455628975737,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,167.5,veh_03,250,0.12,8.91677910974171,29.762000361993838,1.5408100197139811,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,168.0,veh_03,250,0.12,10.898965092710014,28.16255808449713,6.899367768721628,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,168.5,veh_03,250,0.12,16.10635989326777,26.81254237305459,5.190609180391864,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,169.0,veh_03,250,0.12,13.123858708233648,27.13578166308781,4.235275330272054,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,169.5,veh_03,250,0.12,7.437796414906723,27.20913901354919,5.131615631320795,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,170.0,veh_03,250,0.12,12.390204823023252,25.084471070217916,3.002121214497779,1,1,1,1,1,0,YIELD,0,0,0
high_latency_loss,170.5,veh_03,250,0.12,15.821345599332677,21.940632731476033,4.160568567542665,1,0,1,1,0,1,ESTOP,0,0,0
high_latency_loss,171.0,veh_03,250,0.12,14.284018624643558,22.635144850953992,4.365173967590214,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,171.5,veh_03,250,0.12,15.860431384415307,20.772183149330555,1.8387772626358645,1,0,0,0,0,0,ESTOP,0,0,0
high_latency_loss,172.0,veh_03,250,0.12,7.534402430324573,21.068268834477983,5.7362900223531454,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,172.5,veh_03,250,0.12,12.377350119111806,19.228207491826232,3.331852082201974,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,173.0,veh_03,250,0.12,10.95521280909145,19.779746077002727,2.243649584149029,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,173.5,veh_03,250,0.12,13.78491781037741,17.082999577836123,6.537905466295186,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,174.0,veh_03,250,0.12,9.452646270990686,15.980773583173654,5.858175087454528,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,174.5,veh_03,250,0.12,9.400293569061967,14.281690328630484,3.6909704858842387,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,175.0,veh_03,250,0.12,11.99079448291706,12.184974204291963,2.1261982450956336,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,175.5,veh_03,250,0.12,9.234741735597115,12.19468082446511,4.802389415431144,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,176.0,veh_03,250,0.12,12.778275605820276,9.727231073841994,4.11645837689236,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,176.5,veh_03,250,0.12,5.882550101472942,9.981168865145351,7.300549820456332,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,177.0,veh_03,250,0.12,15.527219467247447,6.769109001228092,6.023878571171295,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,177.5,veh_03,250,0.12,3.6444036541304694,5.99695508424952,3.326485476774464,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,178.0,veh_03,250,0.12,14.71416589882708,5.561016469553947,6.202647877249937,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,178.5,veh_03,250,0.12,10.257264515629027,4.436921595946108,6.04327763892868,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,179.0,veh_03,250,0.12,7.651386947774603,3.291249257179823,1.3898106966351085,0,0,0,0,0,0,ESTOP,0,1,1
high_latency_loss,179.5,veh_03,250,0.12,12.509978774049378,2.1101132902478774,4.890962156266352,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,180.0,veh_03,250,0.12,14.65684271846538,0.0,5.83466629507607,0,0,1,0,1,0,ESTOP,0,0,0
high_latency_loss,0.0,veh_04,250,0.12,14.816591402341821,0.549691889210834,3.48536269066644,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,0.5,veh_04,250,0.12,14.704049352810726,1.539776703774343,2.7008880614035626,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,1.0,veh_04,250,0.12,11.753692229928863,3.2858196777858266,3.338896992302037,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,1.5,veh_04,250,0.12,11.079427310655687,3.1470169152349388,3.533851877637625,1,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,2.0,veh_04,250,0.12,15.819322695092643,6.379821400531057,2.7577184980929452,0,0,1,1,0,0,ESTOP,0,0,0
high_latency_loss,2.5,veh_04,250,0.12,11.240910130927645,5.7932808544109395,5.197642021059844,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,3.0,veh_04,250,0.12,12.104763717804538,7.496616339510185,4.202735576739861,1,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,3.5,veh_04,250,0.12,11.483448699152774,7.641467187427638,4.256869452181762,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,4.0,veh_04,250,0.12,13.619873953688273,11.817061830059643,2.3640023118162805,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,4.5,veh_04,250,0.12,14.674583927365243,12.249363178279218,5.64940146553262,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,5.0,veh_04,250,0.12,15.19298265494772,11.882100490287694,4.267832915665095,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,5.5,veh_04,250,0.12,11.08874318591011,15.607639450405376,2.4279343735718744,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,6.0,veh_04,250,0.12,12.54647957180803,16.27002175067542,1.4738167392533912,1,1,0,0,0,0,BRAKE,1,1,0
high_latency_loss,6.5,veh_04,250,0.12,12.994097734197936,16.459063983697543,2.0930972395597593,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,7.0,veh_04,250,0.12,16.39260784098639,19.87776880242976,4.110547420722967,0,0,1,0,0,0,ESTOP,0,0,0
high_latency_loss,7.5,veh_04,250,0.12,6.641546958915486,18.48301061849863,0.18152137981116478,0,1,0,0,1,0,ESTOP,0,1,1
high_latency_loss,8.0,veh_04,250,0.12,12.034336358663953,18.735030420736194,2.2473094049516,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,8.5,veh_04,250,0.12,10.070794023032148,22.4593910339438,4.7209096191131765,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,9.0,veh_04,250,0.12,10.40241437665606,23.727721146086218,3.344935488011756,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,9.5,veh_04,250,0.12,9.448530801928158,22.093798437122608,1.3370764103820636,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,10.0,veh_04,250,0.12,13.617363853418688,26.277676488015544,3.0530193877116414,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,10.5,veh_04,250,0.12,4.647789217182176,27.22869429129141,3.853520202271006,0,1,1,0,1,0,ESTOP,0,0,0
high_latency_loss,11.0,veh_04,250,0.12,11.5846333514803,28.950337238053688,5.408993173962779,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,11.5,veh_04,250,0.12,6.535370076529343,26.79450833645319,4.681689872537572,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,12.0,veh_04,250,0.12,9.922480272709336,29.792500847747252,4.627921725844874,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,12.5,veh_04,250,0.12,11.358770199912648,29.315761616929496,5.079493870494405,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,13.0,veh_04,250,0.12,10.783074773548343,31.063787364696,1.488002836034144,0,1,0,1,0,0,ESTOP,0,0,0
high_latency_loss,13.5,veh_04,250,0.12,14.043444184994634,31.5327657329189,5.866755644584373,1,1,1,1,0,0,CRUISE,0,0,0
high_latency_loss,14.0,veh_04,250,0.12,15.748995310671436,33.2537211259591,5.870720767961003,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,14.5,veh_04,250,0.12,17.87447847118947,32.86923409837147,3.0818413048542883,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,15.0,veh_04,250,0.12,11.977455556834435,34.56940109076453,0.1,0,1,0,0,0,0,ESTOP,0,0,0
high_latency_loss,15.5,veh_04,250,0.12,15.483253933270522,34.552393465333836,5.9941995388716816,0,1,1,1,1,0,ESTOP,0,0,0
high_latency_loss,16.0,veh_04,250,0.12,16.39184064462347,37.124569226074364,0.1,1,1,0,0,0,0,YIELD,0,0,0
high_latency_loss,16.5,veh_04,250,0.12,10.57120570054075,37.20703111859423,4.5675913856991635,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,17.0,veh_04,250,0.12,15.69928008813488,39.21853228010759,3.323655128933723,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,17.5,veh_04,250,0.12,5.472942132537107,39.493451740242435,3.0978007388201427,0,1,1,0,0,0,ESTOP,0,0,0
high_latency_loss,18.0,veh_04,250,0.12,12.893117093401425,39.42626207701809,3.3518080725666373,1,1,1,0,0,0,YIELD,0,0,0
high_latency_loss,18.5,veh_04,250,0.12,16.816384306032887,39.61807030548451,4.198981276286841,0,1,1,1,1,0,ESTOP,0,0,0
high_latency_loss,19.0,veh_04,250,0.12,12.297949200682426,42.946795150899355,0.783954791393648,1,1,0,1,0,0,CRUISE,0,0,0
high_latency_loss,19.5,veh_04,250,0.12,11.42883155426865,43.16453843404771,3.7139321578003264,0,1,1,1,0,0,ESTOP,0,0,0
high_latency_loss,20.0,veh_04,250,0.12,11.413722690216678,41.43299017450016,1.8581348058492764,1,1,0,0,0,0,YIELD,0,0,0
high_latency_loss,20.5,veh_04,250,0.12,16.40539268587317,45.89831787298072,3.2441156191916694,1,1,1,0,0,0,YIELD,0,0,0
